timestamps_capturing,timestamps_sampling,timestamps_codec_start,timestamps_codec_end,timestamps_media_server_received,timestamps_server_published,segment_duration,frame_rate,time_measurements_analysis,time_measurements_hyper_analysis,time_measurements_factorized_model,time_measurements_hyper_synthesis,time_measurements_geometry_compression,time_measurements_gaussian_model,time_measurements_bitstream_writing,gop_info_num_points,gop_info_bandwidth,gop_info_bpp,ID
"[1737127035.6955423, 1737127035.9095619, 1737127036.1008117, 1737127036.3077455, 1737127036.5026963]",1737127036.9195926,1737127036.9196706,1737127038.8060982,1737127038.8156629,1737127039.0179727,1.0,5,0.8063485622406006,0.02985405921936035,0.035375118255615234,0.18783926963806152,0.3231382369995117,0.38483309745788574,"[0.12252449989318848, 0.20720386505126953]",200000,"[9600000, 358560, 634944]","[48.0, 1.7928, 3.17472]",1737127039
"[1737127036.7134404, 1737127036.9236507, 1737127037.1206656, 1737127037.289968, 1737127037.479057]",1737127038.0496728,1737127038.0497334,1737127039.8923948,1737127039.9004834,1737127040.0170898,1.0,5,0.8442778587341309,0.08291149139404297,0.06327676773071289,0.21584391593933105,0.28244972229003906,0.2932596206665039,"[0.12106180191040039, 0.20275235176086426]",200000,"[9600000, 343184, 610864]","[48.0, 1.71592, 3.05432]",1737127040
"[1737127037.8617973, 1737127038.0511634, 1737127038.1969295, 1737127038.4981637, 1737127038.6236572]",1737127038.847767,1737127038.8478558,1737127040.832862,1737127040.8407338,1737127041.0176466,1.0,5,0.3633410930633545,0.019321918487548828,0.21106696128845215,0.6735992431640625,0.7386782169342041,0.3106811046600342,"[0.12596964836120605, 0.21704697608947754]",193610,"[9293280, 369776, 657104]","[48.0, 1.9099013480708642, 3.393956923712618]",1737127041
"[1737127038.7333586, 1737127038.981597, 1737127039.1124098, 1737127039.3940368, 1737127039.5458949]",1737127039.888768,1737127039.892158,1737127041.8693404,1737127041.8797855,1737127042.0175838,1.0,5,0.9229986667633057,0.0326380729675293,0.04164409637451172,0.308746337890625,0.2496199607849121,0.31927919387817383,"[0.1221764087677002, 0.2047271728515625]",191652,"[9199296, 343000, 622616]","[48.0, 1.7897021685137646, 3.2486798989835743]",1737127042
"[1737127039.6787908, 1737127039.9262917, 1737127040.0692372, 1737127040.2263925, 1737127040.556927]",1737127040.907289,1737127040.9076343,1737127042.8777654,1737127042.8872344,1737127043.0182793,1.0,5,0.9473288059234619,0.03371715545654297,0.04220461845397949,0.29460930824279785,0.25911569595336914,0.29579591751098633,"[0.11462569236755371, 0.21392154693603516]",200000,"[9600000, 337728, 626752]","[48.0, 1.68864, 3.13376]",1737127043
"[1737127040.7259867, 1737127040.904751, 1737127041.0904555, 1737127041.2649467, 1737127041.597958]",1737127041.9522748,1737127041.9538202,1737127043.7561142,1737127043.7639623,1737127044.0182946,1.0,5,0.9163088798522949,0.02869701385498047,0.030719518661499023,0.26354479789733887,0.3604581356048584,0.2657124996185303,"[0.08851051330566406, 0.1516125202178955]",200000,"[9600000, 243328, 452416]","[48.0, 1.21664, 2.26208]",1737127044
"[1737127041.7708933, 1737127041.9456604, 1737127042.121768, 1737127042.2932017, 1737127042.6261313]",1737127042.9631677,1737127042.9632459,1737127044.6768427,1737127044.6857228,1737127045.0176115,1.0,5,0.767148494720459,0.025279760360717773,0.033118486404418945,0.18406891822814941,0.33248424530029297,0.3234286308288574,"[0.09231257438659668, 0.16396021842956543]",200000,"[9600000, 265760, 496128]","[48.0, 1.3288, 2.48064]",1737127045
"[1737127042.7943625, 1737127042.9657817, 1737127043.1475167, 1737127043.3322446, 1737127043.654949]",1737127044.0049226,1737127044.0050037,1737127045.5355508,1737127045.5452063,1737127046.0186532,1.0,5,0.6681113243103027,0.029193639755249023,0.06070733070373535,0.17159724235534668,0.2920200824737549,0.3094940185546875,"[0.0888826847076416, 0.15452980995178223]",200000,"[9600000, 250144, 468832]","[48.0, 1.25072, 2.34416]",1737127046
"[1737127043.829917, 1737127044.0066688, 1737127044.1936212, 1737127044.3720827, 1737127044.5588648]",1737127044.934593,1737127044.934695,1737127046.452283,1737127046.460851,1737127047.0127964,1.0,5,0.660358190536499,0.02397775650024414,0.053351640701293945,0.1502828598022461,0.2652888298034668,0.31696033477783203,"[0.09050917625427246, 0.1587061882019043]",200000,"[9600000, 255672, 480408]","[48.0, 1.27836, 2.40204]",1737127047
"[1737127044.7475288, 1737127044.9372416, 1737127045.1173418, 1737127045.2911131, 1737127045.4776886]",1737127045.852767,1737127045.8528256,1737127047.288394,1737127047.2978082,1737127048.011942,1.0,5,0.6780555248260498,0.028111934661865234,0.05093574523925781,0.17798686027526855,0.28815317153930664,0.21741247177124023,"[0.08591246604919434, 0.15098905563354492]",200000,"[9600000, 244248, 453496]","[48.0, 1.22124, 2.26748]",1737127048
"[1737127045.6678574, 1737127045.8543432, 1737127046.0118458, 1737127046.1924465, 1737127046.376594]",1737127046.979505,1737127046.9795897,1737127048.26621,1737127048.2730782,1737127049.0116303,1.0,5,0.23343610763549805,0.022267818450927734,0.04252052307128906,0.14112043380737305,0.24350380897521973,0.2406625747680664,"[0.08659744262695312, 0.15648674964904785]",200000,"[9600000, 254128, 471024]","[48.0, 1.27064, 2.35512]",1737127049
"[1737127046.7851915, 1737127046.9819293, 1737127047.170343, 1737127047.3688414, 1737127047.5612013]",1737127047.9361129,1737127047.9362009,1737127049.253359,1737127049.2623794,1737127050.009964,1.0,5,0.2365431785583496,0.0226747989654541,0.04154562950134277,0.1311037540435791,0.25913476943969727,0.24063658714294434,"[0.08752822875976562, 0.15891242027282715]",200000,"[9600000, 258728, 482376]","[48.0, 1.29364, 2.41188]",1737127050
"[1737127047.75212, 1737127047.9311912, 1737127048.121503, 1737127048.3204908, 1737127048.5322862]",1737127048.9246185,1737127048.9247236,1737127050.2124667,1737127050.2217069,1737127051.0098739,1.0,5,0.23154759407043457,0.031287193298339844,0.03309154510498047,0.13672280311584473,0.2312145233154297,0.24014949798583984,"[0.08535432815551758, 0.15506482124328613]",200000,"[9600000, 252624, 471824]","[48.0, 1.26312, 2.35912]",1737127051
"[1737127048.7320468, 1737127048.9153676, 1737127049.103692, 1737127049.295494, 1737127049.5075943]",1737127049.9004653,1737127049.900568,1737127051.1096137,1737127051.117463,1737127052.0185452,1.0,5,0.21953177452087402,0.022542715072631836,0.0392308235168457,0.13967132568359375,0.2717437744140625,0.15393614768981934,"[0.08195757865905762, 0.15212631225585938]",200000,"[9600000, 248528, 456656]","[48.0, 1.24264, 2.28328]",1737127052
"[1737127049.7046258, 1737127049.8971157, 1737127050.0864081, 1737127050.2764144, 1737127050.4739711]",1737127051.1024055,1737127051.1091874,1737127052.0538368,1737127052.0632117,1737127053.008789,1.0,5,0.26398468017578125,0.021470308303833008,0.03162813186645508,0.1376955509185791,0.25925207138061523,0.1606578826904297,"[0.0825490951538086, 0.1579887866973877]",200000,"[9600000, 252776, 471880]","[48.0, 1.26388, 2.3594]",1737127053
